Year Mon Day DOY hour Heit(km) Lat  Lon Oden(cm-3) N2den(cm-3) O2den(cm-3) air(gm/cm3) T(K) exoT(K) Heden(cm-3)Arden(cm-3) Hden(cm-3) Nden(cm-3) F107 F107a apdaily  ap0-3 ap3-6 ap6-9 ap9-12 ap12-33 ap33-59
2020  1  1   1 12.00   50.0   55.0   45.0  9.999E-38  1.286E+16  3.450E+15 7.919E-07  260.9   664  8.567E+10  1.537E+14  9.999E-38  9.999E-38   68.2   69.2    2.5    3.0    0.0    0.0    2.0    2.9    1.5
2020  1  2   2 12.00   50.0   55.0   45.0  9.999E-38  1.289E+16  3.455E+15 7.932E-07  260.9   665  8.581E+10  1.540E+14  9.999E-38  9.999E-38   69.4   69.2    2.1    2.0    2.0    0.0    0.0    2.5    2.9
2020  1  3   3 12.00   50.0   55.0   45.0  9.999E-38  1.291E+16  3.462E+15 7.947E-07  260.8   675  8.597E+10  1.543E+14  9.999E-38  9.999E-38   69.5   69.2    5.0    7.0   12.0    4.0    3.0    2.1    2.5
2020  1  4   4 12.00   50.0   55.0   45.0  9.999E-38  1.293E+16  3.468E+15 7.961E-07  260.8   674  8.612E+10  1.546E+14  9.999E-38  9.999E-38   68.9   69.2    5.2    3.0    3.0    3.0    6.0    5.0    2.1
2020  1  5   5 12.00   50.0   55.0   45.0  9.999E-38  1.296E+16  3.474E+15 7.976E-07  260.7   684  8.628E+10  1.548E+14  9.999E-38  9.999E-38   69.8   69.2    8.1    5.0    6.0    4.0    6.0    5.2    5.0
2020  1  6   6 12.00   50.0   55.0   45.0  9.999E-38  1.298E+16  3.481E+15 7.991E-07  260.7   682  8.645E+10  1.551E+14  9.999E-38  9.999E-38   69.4   69.2    7.9    2.0    6.0   15.0   18.0    8.1    5.2
2020  1  7   7 12.00   50.0   55.0   45.0  9.999E-38  1.301E+16  3.488E+15 8.007E-07  260.7   670  8.662E+10  1.554E+14  9.999E-38  9.999E-38   68.1   69.2    4.4    2.0    4.0    6.0    4.0    7.9    8.1
2020  1  8   8 12.00   50.0   55.0   45.0  9.999E-38  1.303E+16  3.495E+15 8.023E-07  260.6   676  8.679E+10  1.558E+14  9.999E-38  9.999E-38   69.3   69.2    5.6    2.0    2.0    4.0    4.0    4.4    7.9
2020  1  9   9 12.00   50.0   55.0   45.0  9.999E-38  1.306E+16  3.502E+15 8.039E-07  260.5   693  8.696E+10  1.561E+14  9.999E-38  9.999E-38   71.2   69.2   11.0    9.0   22.0   15.0   12.0    5.6    4.4
2020  1 10  10 12.00   50.0   55.0   45.0  9.999E-38  1.309E+16  3.509E+15 8.055E-07  260.5   682  8.714E+10  1.564E+14  9.999E-38  9.999E-38   71.9   69.2    5.6    9.0    9.0    3.0    4.0   11.0    5.6
2020  1 11  11 12.00   50.0   55.0   45.0  9.999E-38  1.311E+16  3.516E+15 8.072E-07  260.4   677  8.732E+10  1.567E+14  9.999E-38  9.999E-38   70.4   69.2    5.0    5.0    7.0    9.0    7.0    5.6   11.0
